participant	word	word_familiarity	participant_vocabulary_size	resp.rt	log_rt	keep_participant	keep_word
p1	hajlik	0.8979591836734694	0.7142857142857143	0.8224000000004139	-0.1955283842807331	FALSE	FALSE
p1	lélek	0.8979591836734694	0.7142857142857143	0.4910999999996193	-0.7111075059377133	FALSE	TRUE
p1	hatalom	0.8979591836734694	0.7142857142857143	0.612099999999657	-0.4908596111256732	FALSE	FALSE
p1	dolgozik	0.8979591836734694	0.7142857142857143	0.7732000000011112	-0.25721753164652406	FALSE	FALSE
p1	keresztény	0.8775510204081632	0.7142857142857143	0.6721000000014783	-0.39734814000401736	FALSE	FALSE
p1	jármű	0.8775510204081632	0.7142857142857143	0.578200000001118	-0.5478354493979577	FALSE	FALSE
p1	beton	0.8775510204081632	0.7142857142857143	0.7399000000003753	-0.30124023705012465	FALSE	FALSE
p1	gyűjtemény	0.8775510204081632	0.7142857142857143	0.6072999999988724	-0.4987323760804641	FALSE	FALSE
p1	irány	0.8571428571428571	0.7142857142857143	0.5687999999988733	-0.5642264004950868	FALSE	FALSE
p1	űrlap	0.8571428571428571	0.7142857142857143	0.7126000000014869	-0.33883502580831476	FALSE	FALSE
p1	könnyelmű	0.8571428571428571	0.7142857142857143	0.6545000000000414	-0.4238836936321192	FALSE	FALSE
p1	töredék	0.8571428571428571	0.7142857142857143	0.6199000000003707	-0.4781971042736653	FALSE	FALSE
p1	reagál	0.8367346938775511	0.7142857142857143	0.6050000000000182	-0.5025268209512656	FALSE	FALSE
p1	örmény	0.8367346938775511	0.7142857142857143	0.71550000000002	-0.3347736799856035	FALSE	FALSE
p1	százalék	0.8367346938775511	0.7142857142857143	0.6385000000000218	-0.44863360350950887	FALSE	FALSE
p1	végbél	0.8367346938775511	0.7142857142857143	0.47350000000000136	-0.7476033663560012	FALSE	FALSE
p1	égitest	0.8163265306122449	0.7142857142857143	0.6751999999992222	-0.39274633570154166	FALSE	FALSE
p1	ausztrál	0.8163265306122449	0.7142857142857143	0.63900000000001	-0.4478508246045866	FALSE	FALSE
p1	század	0.8163265306122449	0.7142857142857143	0.6556999999992854	-0.42205191171365314	FALSE	FALSE
p1	régész	0.8163265306122449	0.7142857142857143	1.0004000000003828	3.999200217095432e-4	FALSE	TRUE
p1	hálózsák	0.7959183673469388	0.7142857142857143	0.6260000000000332	-0.4684049078819855	FALSE	FALSE
p1	bélyeg	0.7959183673469388	0.7142857142857143	0.7484000000004016	-0.28981768458166585	FALSE	FALSE
p1	nagyszámú	0.7959183673469388	0.7142857142857143	0.8264000000003762	-0.19067636117625308	FALSE	FALSE
p1	pereg	0.7959183673469388	0.7142857142857143	0.6048000000007505	-0.5028574541155729	FALSE	FALSE
p1	kárpit	0.7755102040816326	0.7142857142857143	0.8571000000014806	-0.15420068107557255	FALSE	FALSE
p1	balközép	0.7755102040816326	0.7142857142857143	0.6654000000003748	-0.40736691539719744	FALSE	FALSE
p1	diktátor	0.7755102040816326	0.7142857142857143	0.8288000000007401	-0.1877764074760255	FALSE	FALSE
p1	tábornagy	0.7755102040816326	0.7142857142857143	0.5925000000000011	-0.5234044059728489	FALSE	FALSE
p1	komoly	0.7551020408163265	0.7142857142857143	0.554900000000373	-0.5889673616496093	FALSE	FALSE
p1	kislány	0.7551020408163265	0.7142857142857143	0.8230999999996129	-0.19467757900400903	FALSE	FALSE
p1	piktogram	0.7551020408163265	0.7142857142857143	0.906000000000006	-0.09871597293915108	FALSE	FALSE
p1	csatázik	0.7551020408163265	0.7142857142857143	0.5456999999992718	-0.6056859047912853	FALSE	FALSE
p1	kulcscsont	0.7346938775510204	0.7142857142857143	0.7407999999988988	-0.30002459565165396	FALSE	FALSE
p1	csengettyű	0.7346938775510204	0.7142857142857143	0.7075999999996156	-0.34587631669705005	FALSE	TRUE
p1	sárgaréz	0.7346938775510204	0.7142857142857143	0.7395000000000209	-0.30178099683125426	FALSE	FALSE
p1	délceg	0.7346938775510204	0.7142857142857143	0.6094999999999686	-0.4951163300608623	FALSE	FALSE
p1	sugár	0.7142857142857143	0.7142857142857143	0.8089000000003352	-0.2120799789578157	FALSE	FALSE
p1	igény	0.7142857142857143	0.7142857142857143	1.0150999999996344	0.014987129807888189	FALSE	FALSE
p1	komplex	0.7142857142857143	0.7142857142857143	0.6485000000000127	-0.43309327522561886	FALSE	FALSE
p1	hidroxid	0.7142857142857143	0.7142857142857143	0.7390000000000327	-0.30245735803389096	FALSE	FALSE
p1	újgazdag	0.6938775510204082	0.7142857142857143	1.6290999999996243	0.48802771508975595	FALSE	FALSE
p1	iszlám	0.6938775510204082	0.7142857142857143	1.1775999999996287	0.16347846899215945	FALSE	TRUE
p1	olaj	0.6938775510204082	0.7142857142857143	0.7263999999984776	-0.31965445169714934	FALSE	FALSE
p1	nárcisz	0.6938775510204082	0.7142857142857143	0.6429000000003668	-0.4417660878339254	FALSE	FALSE
p1	árus	0.673469387755102	0.7142857142857143	0.991000000000014	-0.009040744652134955	FALSE	FALSE
p1	rakódik	0.673469387755102	0.7142857142857143	1.041699999999253	0.04085399400754885	FALSE	FALSE
p1	sporthorgász	0.673469387755102	0.7142857142857143	0.6917000000011058	-0.3686029433739994	FALSE	FALSE
p1	szempont	0.673469387755102	0.7142857142857143	0.6207000000011362	-0.47690740556069944	FALSE	FALSE
p1	tenger	0.6530612244897959	0.7142857142857143	0.5722000000011178	-0.5582666983641736	FALSE	FALSE
p1	forgórész	0.6530612244897959	0.7142857142857143	0.7054999999999723	-0.3488485076893077	FALSE	FALSE
p1	rövid	0.6530612244897959	0.7142857142857143	0.8250999999996225	-0.1922506878722971	FALSE	FALSE
p1	csontdarab	0.6530612244897959	0.7142857142857143	0.6358000000006996	-0.4528712305043344	FALSE	FALSE
p1	fürkész	0.6326530612244898	0.7142857142857143	0.8779000000003521	-0.13022258704957296	FALSE	FALSE
p1	ómagyar	0.6326530612244898	0.7142857142857143	0.9063000000007264	-0.09838490192059954	FALSE	TRUE
p1	látszik	0.6326530612244898	0.7142857142857143	0.6385999999996272	-0.4484769987020391	FALSE	FALSE
p1	orális	0.6326530612244898	0.7142857142857143	0.7930999999996402	-0.2318059618933168	FALSE	FALSE
p1	elegy	0.6122448979591837	0.7142857142857143	0.6383000000007542	-0.4489468867189439	FALSE	FALSE
p1	színpad	0.6122448979591837	0.7142857142857143	0.6213000000007582	-0.4759412219112685	FALSE	FALSE
p1	horizont	0.6122448979591837	0.7142857142857143	0.8138000000007537	-0.20604064341362133	FALSE	FALSE
p1	tarol	0.6122448979591837	0.7142857142857143	0.6951000000015028	-0.3636995588735348	FALSE	FALSE
p1	nagybeteg	0.5918367346938775	0.7142857142857143	0.6655000000000086	-0.40721664114695777	FALSE	TRUE
p1	darab	0.5918367346938775	0.7142857142857143	0.5246999999991999	-0.6449286082909959	FALSE	FALSE
p1	ború	0.5918367346938775	0.7142857142857143	0.7665999999996416	-0.2657901260361499	FALSE	FALSE
p1	lépték	0.5918367346938775	0.7142857142857143	0.658300000000736	-0.41809452450718804	FALSE	FALSE
p1	kanalaz	0.5714285714285714	0.7142857142857143	0.6933000000007041	-0.3662924730326767	FALSE	FALSE
p1	lágyék	0.5714285714285714	0.7142857142857143	0.6230000000000473	-0.473208760194608	FALSE	FALSE
p1	glükóz	0.5714285714285714	0.7142857142857143	0.7220999999996138	-0.3255916455255359	FALSE	FALSE
p1	selypít	0.5714285714285714	0.7142857142857143	0.7578000000007137	-0.2773357803966948	FALSE	FALSE
p1	népszerű	0.5510204081632653	0.7142857142857143	0.6389000000003762	-0.4480073313732507	FALSE	FALSE
p1	sziszeg	0.5510204081632653	0.7142857142857143	0.6076999999992836	-0.4980739398420064	FALSE	FALSE
p1	változik	0.5510204081632653	0.7142857142857143	0.7389999999999759	-0.3024573580339679	FALSE	TRUE
p1	grafikon	0.5510204081632653	0.7142857142857143	0.6867000000011103	-0.3758577633538895	FALSE	FALSE
p1	mellényzseb	0.5306122448979592	0.7142857142857143	0.7044999999999959	-0.35026694764340793	FALSE	FALSE
p1	gyapot	0.5306122448979592	0.7142857142857143	0.6586999999992145	-0.41748708333668233	FALSE	FALSE
p1	luftballon	0.5306122448979592	0.7142857142857143	1.1190000000000282	0.11243542932981337	FALSE	FALSE
p1	biliárd	0.5306122448979592	0.7142857142857143	0.8846999999992704	-0.12250667449362149	FALSE	FALSE
p1	testnedv	0.5102040816326531	0.7142857142857143	0.6714999999999804	-0.3982412630188739	FALSE	FALSE
p1	nyersarany	0.5102040816326531	0.7142857142857143	1.278600000001461	0.24576572935163207	FALSE	FALSE
p1	tököl	0.5102040816326531	0.7142857142857143	0.5720999999995797	-0.5584414777083886	FALSE	FALSE
p1	gyülemlik	0.5102040816326531	0.7142857142857143	0.6222999999988588	-0.47433298740879876	FALSE	FALSE
p1	turné	0.4897959183673469	0.7142857142857143	0.8095999999996479	-0.21121498044937081	FALSE	FALSE
p1	referál	0.4897959183673469	0.7142857142857143	0.90719999999925	-0.09739234600947609	FALSE	FALSE
p1	tangózik	0.4897959183673469	0.7142857142857143	0.6251999999992108	-0.4696836804360778	FALSE	FALSE
p1	csüggeszt	0.4897959183673469	0.7142857142857143	0.5857000000011681	-0.5349475658844062	FALSE	FALSE
p1	heveny	0.46938775510204084	0.7142857142857143	0.6987000000011108	-0.3585338134221423	FALSE	FALSE
p1	viszkózus	0.46938775510204084	0.7142857142857143	0.8230999999996129	-0.19467757900400903	FALSE	FALSE
p1	derít	0.46938775510204084	0.7142857142857143	0.6888000000007537	-0.37280432586752177	FALSE	FALSE
p1	hidegház	0.46938775510204084	0.7142857142857143	1.5835999999996204	0.4597007362495988	FALSE	FALSE
p1	lukaszt	0.4489795918367347	0.7142857142857143	1.4278000000007296	0.3561347980867341	FALSE	FALSE
p1	reform	0.4489795918367347	0.7142857142857143	0.6217999999988706	-0.4751367813593	FALSE	FALSE
p1	nukleon	0.4489795918367347	0.7142857142857143	2.478900000000351	0.9078149133932529	FALSE	FALSE
p1	puritán	0.4489795918367347	0.7142857142857143	1.209900000000374	0.19053771156560415	FALSE	FALSE
p1	nimbus	0.42857142857142855	0.7142857142857143	0.8791999999992299	-0.1287428758936013	FALSE	FALSE
p1	kalcium	0.42857142857142855	0.7142857142857143	0.6086999999992599	-0.4964297434834741	FALSE	FALSE
p1	transzplantál	0.42857142857142855	0.7142857142857143	1.0417999999988865	0.040949986327885296	FALSE	FALSE
p1	szokik	0.40816326530612246	0.7142857142857143	1.125800000000709	0.11849389404841884	FALSE	FALSE
p1	szalicil	0.40816326530612246	0.7142857142857143	0.7562000000011153	-0.2794493875238297	FALSE	FALSE
p1	csüggedez	0.40816326530612246	0.7142857142857143	0.7495999999995888	-0.28821554805847316	FALSE	FALSE
p1	abszint	0.3877551020408163	0.7142857142857143	0.7649999999999864	-0.26787944515561907	FALSE	FALSE
p1	tropikus	0.3877551020408163	0.7142857142857143	1.176300000000765	0.162373918984909	FALSE	FALSE
p1	kitin	0.3877551020408163	0.7142857142857143	0.9413000000007514	-0.06049338042816422	FALSE	FALSE
p1	szilikát	0.3877551020408163	0.7142857142857143	0.8387999999988551	-0.17578297995573705	FALSE	FALSE
p1	arzénsav	0.3673469387755102	0.7142857142857143	0.6735000000000468	-0.39526728313164883	FALSE	FALSE
p1	bolgár	0.3673469387755102	0.7142857142857143	0.7395999999995979	-0.30164577946971094	FALSE	FALSE
p1	ion	0.3673469387755102	0.7142857142857143	1.02540000000036	0.02508278036781426	FALSE	FALSE
p1	gerencsér	0.3469387755102041	0.7142857142857143	2.653699999999276	0.9759548925951925	FALSE	FALSE
p1	skubizik	0.3469387755102041	0.7142857142857143	0.9131999999992786	-0.09080036432728657	FALSE	FALSE
p1	komál	0.3469387755102041	0.7142857142857143	0.8460999999995806	-0.1671177230521775	FALSE	FALSE
p1	kondenzcsík	0.32653061224489793	0.7142857142857143	1.009900000000414	0.009851316050784036	FALSE	FALSE
p1	kettősfém	0.32653061224489793	0.7142857142857143	3.384299999998859	1.2191470902965102	FALSE	FALSE
p1	püffeszt	0.32653061224489793	0.7142857142857143	0.8397999999988883	-0.1745915107333679	FALSE	FALSE
p1	rücsök	0.30612244897959184	0.7142857142857143	1.311599999999629	0.2712477659880733	FALSE	FALSE
p1	koenzim	0.30612244897959184	0.7142857142857143	0.765500000000003	-0.26722606388439474	FALSE	FALSE
p1	anorák	0.30612244897959184	0.7142857142857143	1.2089000000003691	0.1897108552261145	FALSE	FALSE
p1	lakotthely	0.30612244897959184	0.7142857142857143	0.8760000000000048	-0.13238918804574015	FALSE	FALSE
p1	bárányfark	0.2857142857142857	0.7142857142857143	1.712599999999611	0.5380126836097275	FALSE	FALSE
p1	genom	0.2857142857142857	0.7142857142857143	0.8781999999992536	-0.12988092085536992	FALSE	FALSE
p1	csapattest	0.2857142857142857	0.7142857142857143	1.0010000000000048	9.995003330883032e-4	FALSE	FALSE
p1	kurtít	0.2857142857142857	0.7142857142857143	0.7044999999999959	-0.35026694764340793	FALSE	FALSE
p1	árstop	0.2653061224489796	0.7142857142857143	0.6379000000003998	-0.44957374773360065	FALSE	FALSE
p1	farkasbab	0.2653061224489796	0.7142857142857143	0.7074999999999818	-0.3460176494647701	FALSE	FALSE
p1	konverzál	0.2653061224489796	0.7142857142857143	1.8620999999996	0.6217048831053649	FALSE	FALSE
p1	törköly	0.24489795918367346	0.7142857142857143	0.954499999999996	-0.046567635816338916	FALSE	FALSE
p1	fertilis	0.24489795918367346	0.7142857142857143	0.8968999999985101	-0.1088109058598408	FALSE	FALSE
p1	dádá	0.24489795918367346	0.7142857142857143	1.3947999999988667	0.33275103581854654	FALSE	FALSE
p1	pauzál	0.24489795918367346	0.7142857142857143	0.637899999998524	-0.4495737477365413	FALSE	FALSE
p1	kencéz	0.22448979591836735	0.7142857142857143	2.0656999999992536	0.7254691520217086	FALSE	FALSE
p1	fajansz	0.22448979591836735	0.7142857142857143	0.7239999999999895	-0.32296388659643516	FALSE	FALSE
p1	alfél	0.22448979591836735	0.7142857142857143	1.2769000000003814	0.2444352654487971	FALSE	FALSE
p1	rotor	0.22448979591836735	0.7142857142857143	0.7726000000014892	-0.2579938287480286	FALSE	FALSE
p1	bizmut	0.20408163265306123	0.7142857142857143	0.6102999999989152	-0.49380463943346536	FALSE	FALSE
p1	lazúroz	0.20408163265306123	0.7142857142857143	2.5368000000007385	0.9309034442422917	FALSE	FALSE
p1	templomoz	0.1836734693877551	0.7142857142857143	1.0569000000003823	0.05534009503352632	FALSE	FALSE
p1	káder	0.1836734693877551	0.7142857142857143	0.5873000000007664	-0.5322195164523582	FALSE	FALSE
p1	bajuszfű	0.1836734693877551	0.7142857142857143	1.1083000000007246	0.1028273098001241	FALSE	FALSE
p1	lejmol	0.1836734693877551	0.7142857142857143	0.8973999999985267	-0.10825358544189581	FALSE	TRUE
p1	ingváll	0.16326530612244897	0.7142857142857143	1.0615000000000236	0.059683002161196014	FALSE	FALSE
p1	türemlik	0.16326530612244897	0.7142857142857143	0.682299999998861	-0.3822858351624284	FALSE	TRUE
p1	dipeptid	0.16326530612244897	0.7142857142857143	1.1459000000003812	0.1361903544505981	FALSE	FALSE
p1	kurzív	0.16326530612244897	0.7142857142857143	0.6462000000011301	-0.43664622558999033	FALSE	FALSE
p1	forrpont	0.14285714285714285	0.7142857142857143	0.7776999999992569	-0.251414433282195	FALSE	FALSE
p1	rámáz	0.14285714285714285	0.7142857142857143	1.0521999999992315	0.05088321031383945	FALSE	FALSE
p1	cianid	0.14285714285714285	0.7142857142857143	0.7388999999985231	-0.30259268518953397	FALSE	FALSE
p1	áradmány	0.14285714285714285	0.7142857142857143	0.6364000000003784	-0.4519279825179106	FALSE	FALSE
p1	libling	0.12244897959183673	0.7142857142857143	0.9075999999996044	-0.09695152607688627	FALSE	FALSE
p1	viszonvád	0.12244897959183673	0.7142857142857143	1.8408000000007405	0.6102002597394214	FALSE	FALSE
p1	magmatit	0.12244897959183673	0.7142857142857143	2.0195999999996275	0.7028994720024391	FALSE	FALSE
p1	ifjít	0.10204081632653061	0.7142857142857143	1.3536999999992645	0.30284158420906016	FALSE	FALSE
p1	hübrisz	0.10204081632653061	0.7142857142857143	0.8900999999996202	-0.11642146301767793	FALSE	FALSE
p1	kollapszus	0.10204081632653061	0.7142857142857143	0.626199999999244	-0.46808547009103896	FALSE	FALSE
p1	adszorbens	0.10204081632653061	0.7142857142857143	1.5458999999984826	0.43560626501916966	FALSE	FALSE
p1	bajadér	0.08163265306122448	0.7142857142857143	0.907400000000365	-0.09717191175187125	FALSE	FALSE
p1	mimézis	0.08163265306122448	0.7142857142857143	0.941099999999608	-0.0607058751178114	FALSE	FALSE
p1	kvéker	0.08163265306122448	0.7142857142857143	0.9820999999996048	-0.01806214281881085	FALSE	FALSE
p1	orront	0.061224489795918366	0.7142857142857143	1.364500000000021	0.31078806116627145	FALSE	FALSE
p1	rekvizit	0.061224489795918366	0.7142857142857143	0.8460999999996375	-0.1671177230521103	FALSE	FALSE
p1	kontrapunkt	0.061224489795918366	0.7142857142857143	0.8446999999992499	-0.16877374424957403	FALSE	FALSE
p1	aggófű	0.04081632653061224	0.7142857142857143	0.8837999999988995	-0.1235244862867427	FALSE	FALSE
p1	kurzivál	0.04081632653061224	0.7142857142857143	0.8580999999996095	-0.15303463616951687	FALSE	FALSE
p1	cugehőr	0.02040816326530612	0.7142857142857143	1.4691999999992618	0.3847180349628727	FALSE	FALSE
p1	piláf	0.02040816326530612	0.7142857142857143	0.9234000000003562	-0.0796927689088628	FALSE	TRUE
p1	vabank	0	0.7142857142857143	0.9760999999996328	-0.02419023880159381	FALSE	FALSE
p1	krakéler	0	0.7142857142857143	1.1093000000007578	0.10372918576316001	FALSE	FALSE
p10	ellenfél	1	0.34285714285714286	0.818599999994035	-0.20015971493112128	FALSE	FALSE
p10	törődik	1	0.34285714285714286	1.5000999999940063	0.4055317725487121	FALSE	FALSE
p10	extrém	1	0.34285714285714286	0.6860999999940418	-0.37673188929397605	FALSE	FALSE
p10	pohár	1	0.34285714285714286	0.7679000000059091	-0.2640957626379441	FALSE	FALSE
p10	alkalom	0.9795918367346939	0.34285714285714286	0.7423999999761577	-0.2978670975422614	FALSE	FALSE
p10	szegény	0.9795918367346939	0.34285714285714286	0.8028000000119278	-0.21964966204509628	FALSE	TRUE
p10	időszak	0.9795918367346939	0.34285714285714286	0.7667999999821404	-0.26552926783393865	FALSE	FALSE
p10	eszköz	0.9795918367346939	0.34285714285714286	0.7361999999880595	-0.3062534580534354	FALSE	FALSE
p10	mítosz	0.9591836734693877	0.34285714285714286	0.7050999999939904	-0.3494156422656652	FALSE	FALSE
p10	tartalom	0.9591836734693877	0.34285714285714286	0.7005000000000337	-0.3559609132050273	FALSE	FALSE
p10	közhely	0.9591836734693877	0.34285714285714286	0.783199999988085	-0.24436718778104968	FALSE	FALSE
p10	rejtőzik	0.9591836734693877	0.34285714285714286	0.7006999999880463	-0.3556754436227085	FALSE	FALSE
p10	törékeny	0.9387755102040817	0.34285714285714286	3.1999999999999886	1.1631508098056773	FALSE	FALSE
p10	dolog	0.9387755102040817	0.34285714285714286	0.6660999999941168	-0.40631546957183556	FALSE	FALSE
p10	karakter	0.9387755102040817	0.34285714285714286	0.7171999999881109	-0.33240053726773633	FALSE	FALSE
p10	barát	0.9387755102040817	0.34285714285714286	0.6995999999940068	-0.35724653584625665	FALSE	FALSE
p10	gazdag	0.9183673469387755	0.34285714285714286	0.95150000000001	-0.049715592245922355	FALSE	FALSE
p10	profit	0.9183673469387755	0.34285714285714286	0.7339000000059741	-0.30938249942297974	FALSE	FALSE
p10	kötődik	0.9183673469387755	0.34285714285714286	1.3333000000118318	0.2876570721481498	FALSE	FALSE
p10	példakép	0.9183673469387755	0.34285714285714286	0.7045999999941159	-0.3501250130833507	FALSE	FALSE
p10	hatalom	0.8979591836734694	0.34285714285714286	0.6983000000118977	-0.3591064691131093	FALSE	FALSE
p10	lélek	0.8979591836734694	0.34285714285714286	0.6824000000059982	-0.38213928279587783	FALSE	TRUE
p10	hajlik	0.8979591836734694	0.34285714285714286	0.8829999999999814	-0.12443007837819815	FALSE	FALSE
p10	dolgozik	0.8979591836734694	0.34285714285714286	0.7843000000119673	-0.24296367874825767	FALSE	FALSE
p10	gyűjtemény	0.8775510204081632	0.34285714285714286	0.7503000000118618	-0.28728215241464455	FALSE	FALSE
p10	beton	0.8775510204081632	0.34285714285714286	0.7023000000119737	-0.35339461580011305	FALSE	FALSE
p10	keresztény	0.8775510204081632	0.34285714285714286	0.8170000000000073	-0.20211618412212526	FALSE	FALSE
p10	jármű	0.8775510204081632	0.34285714285714286	0.7670000000000528	-0.2652684776148121	FALSE	FALSE
p10	irány	0.8571428571428571	0.34285714285714286	0.8005000000000564	-0.22251874654529724	FALSE	FALSE
p10	töredék	0.8571428571428571	0.34285714285714286	1.421999999999997	0.35206433138104704	FALSE	FALSE
p10	űrlap	0.8571428571428571	0.34285714285714286	0.8659000000059791	-0.14398585052147644	FALSE	FALSE
p10	könnyelmű	0.8571428571428571	0.34285714285714286	1.1008000000119296	0.09603718820777934	FALSE	FALSE
p10	örmény	0.8367346938775511	0.34285714285714286	0.8006000000237918	-0.2223938323939463	FALSE	FALSE
p10	végbél	0.8367346938775511	0.34285714285714286	1.417599999994053	0.3489653008644843	FALSE	FALSE
p10	százalék	0.8367346938775511	0.34285714285714286	0.6500999999940404	-0.4306290817808811	FALSE	FALSE
p10	reagál	0.8367346938775511	0.34285714285714286	0.8179999999999836	-0.20089294237941002	FALSE	FALSE
p10	régész	0.8163265306122449	0.34285714285714286	0.7095999999940545	-0.34305384799514593	FALSE	TRUE
p10	ausztrál	0.8163265306122449	0.34285714285714286	1.1055999999940411	0.10038817402587868	FALSE	FALSE
p10	század	0.8163265306122449	0.34285714285714286	0.7926000000238105	-0.23243659819576143	FALSE	FALSE
p10	égitest	0.8163265306122449	0.34285714285714286	0.7752999999821668	-0.2545052277802254	FALSE	FALSE
p10	bélyeg	0.7959183673469388	0.34285714285714286	0.8504000000059477	-0.16204845194740483	FALSE	FALSE
p10	hálózsák	0.7959183673469388	0.34285714285714286	1.243900000005965	0.2182516052385773	FALSE	FALSE
p10	pereg	0.7959183673469388	0.34285714285714286	1.0339999999999918	0.033434776086229474	FALSE	FALSE
p10	nagyszámú	0.7959183673469388	0.34285714285714286	1.6160999999939918	0.480015839368743	FALSE	FALSE
p10	diktátor	0.7755102040816326	0.34285714285714286	0.7670999999940591	-0.26513810802463106	FALSE	FALSE
p10	balközép	0.7755102040816326	0.34285714285714286	1.1213000000119564	0.11448872649536096	FALSE	FALSE
p10	tábornagy	0.7755102040816326	0.34285714285714286	1.232500000000016	0.20904462693472103	FALSE	FALSE
p10	kárpit	0.7755102040816326	0.34285714285714286	0.6680000000000064	-0.4034671054454818	FALSE	FALSE
p10	csatázik	0.7551020408163265	0.34285714285714286	0.6588000000118654	-0.4173352806606411	FALSE	FALSE
p10	piktogram	0.7551020408163265	0.34285714285714286	1.7000999999940234	0.5306870728580307	FALSE	FALSE
p10	kislány	0.7551020408163265	0.34285714285714286	0.7408000000119728	-0.30002459563400546	FALSE	FALSE
p10	komoly	0.7551020408163265	0.34285714285714286	0.7175999999940359	-0.33184296824586185	FALSE	FALSE
p10	sárgaréz	0.7346938775510204	0.34285714285714286	1.1171999999880882	0.11082555507822242	FALSE	FALSE
p10	délceg	0.7346938775510204	0.34285714285714286	0.8518000000118491	-0.1604035214791133	FALSE	FALSE
p10	csengettyű	0.7346938775510204	0.34285714285714286	1.2684999999999889	0.23783510005719072	FALSE	TRUE
p10	kulcscsont	0.7346938775510204	0.34285714285714286	1.1156999999880952	0.10948201060632676	FALSE	FALSE
p10	sugár	0.7142857142857143	0.34285714285714286	0.7370000000000232	-0.305167386792769	FALSE	FALSE
p10	igény	0.7142857142857143	0.34285714285714286	0.7171000000238337	-0.33253997806037167	FALSE	FALSE
p10	komplex	0.7142857142857143	0.34285714285714286	0.9830999999940672	-0.017044434615293272	FALSE	FALSE
p10	hidroxid	0.7142857142857143	0.34285714285714286	2.4809999999999945	0.9086617047096618	FALSE	FALSE
p10	újgazdag	0.6938775510204082	0.34285714285714286	0.8001999999880809	-0.22289358257389758	FALSE	FALSE
p10	iszlám	0.6938775510204082	0.34285714285714286	0.8042999999821632	-0.21778294509429058	FALSE	TRUE
p10	nárcisz	0.6938775510204082	0.34285714285714286	1.3847999999821354	0.325555724866962	FALSE	FALSE
p10	olaj	0.6938775510204082	0.34285714285714286	0.7651000000238355	-0.26774873471317745	FALSE	FALSE
p10	rakódik	0.673469387755102	0.34285714285714286	0.9957999999821254	-0.004208844792004663	FALSE	FALSE
p10	sporthorgász	0.673469387755102	0.34285714285714286	0.8822999999821377	-0.12522314477432317	FALSE	FALSE
p10	árus	0.673469387755102	0.34285714285714286	2.0494999999999663	0.7175958609622388	FALSE	FALSE
p10	szempont	0.673469387755102	0.34285714285714286	0.8866999999880818	-0.1202485726096168	FALSE	FALSE
p10	csontdarab	0.6530612244897959	0.34285714285714286	1.7091999999880727	0.5360254247807545	FALSE	FALSE
p10	rövid	0.6530612244897959	0.34285714285714286	0.7361999999881164	-0.3062534580533582	FALSE	FALSE
p10	forgórész	0.6530612244897959	0.34285714285714286	0.9705000000000156	-0.02994387637305606	FALSE	FALSE
p10	tenger	0.6530612244897959	0.34285714285714286	0.8505000000000109	-0.16193086714620777	FALSE	FALSE
p10	ómagyar	0.6326530612244898	0.34285714285714286	1.0642999999820404	0.062317306047986985	FALSE	TRUE
p10	orális	0.6326530612244898	0.34285714285714286	0.7169000000059214	-0.3328189181150508	FALSE	FALSE
